Post description,Comment,Bully,LGBTQ A,LGBTQ B,LGBTQ C,LGBTQ Overall
 hahahaha,"@brando_11_24_11 oh, and you're fat lololol ",1,0,0,0,0
 hahahaha,And who the fuck are u nigga. A damn transformer er what bitch. Stfu u ain't in the damn convo nigga. Talkin shit. Get the fuk outta here @stanced_daily ,1,0,0,0,0
 hahahaha,#igflexin #standdown ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,Fucking* ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,Tf? Leave us alone and stop messing with little kids at least I don't show my boobs and ass on every pic thirteen I know I don't have boobs or an ass? Idc !! Leave me alone !! Get a life you low life slut and put some clothes on ! Get the fuck off my picture !! I'm thirteen ! I know I'm flat you fag!! #emoprobz #asianprobs #slutstatus #uglywhore @vanessa_hurtado ,1,1,1,1,1
Media posted at 013-06-30 00:26:20,@vanessa_hurtado lol bitch obviously you have no life! You look like a slut. ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,I'm a slut lmao now u stalking mee? LOL ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,BTW I ain't Asian or emo cx lmao u dumbass cunt cx ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,@vanessa_hurtado hahaa your not pretty don't flatter yourself! ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,Actually I was stalking you cuz if you're gonna start a fight with a kid ? Seriously lol that's low? K. You have your boobs and ass in every picture? The only reason you get likes is cuz you show your stuff that should be covered! Be a lady and cover up! I know I'm flat imma little girl lmao Fuck off !! Bitch ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,@vanessa_hurtado I'm backing a friend up! Your seriously a low life bitch! Your the only one that comments mean shit on peoples pics so take a look at yourself then judge cuz your ugly as fuck! ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,Not really go stalk me aqain I don't have my boobs or ass in every pic (; ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,Ok? N u think ur better with that big nose ok hun ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,LOL u guys spammed my comment bitch ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,@vanessa_hurtado Haha how old are you? It's not cute to comment bitchy stuff on peoples pics and how was that helping her! That was mean! So stfu your obviously not winning this..you dysfunctional slut. Your comments are invalid Hun Haha ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,~u think I give a FUCK I'm laughing cx tf?! U guys take shit seriously lmao cx anyways I'm done hereec; ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,@vanessa_hurtado cya bitch(: ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,Cya cunt @bree_love16 ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,Ok listen obviously you're not that gorgeous if you cover your face with black shit?! Her nose is fine?! Who cares if she does its not her fault and everybody has imperfections? You seriously brought myself esteem down so much.. All I did is post a pic of an outfit and you make me feel like shit :( but I'm not gonna let that bring me down cuz you're not worth it and all you are is a bully! Please stop? ,1,0,0,0,0
Media posted at 013-06-30 00:26:20,LMAO cx thanks u made me laugh hard @maaddiieeee_ no one cares cx anyways like I said byee cuntss(; ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@lavieestbelle83 Actually in my state I can be happily married and get every benefit your fat ass can. _†¥_¥_ ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@lavieetbelle83 you sound like an ignorant fool. I'm straight and I believe live and let live. Who the help are you to pass judgement. Your not God. You just some dumb girl who has no idea what your saying. ,1,0,1,0,1
 #gaypride #glaad #parade #nyc,@lavieestbelle83 haha you're really dumb I feel sorry for you ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,"@lavieestbelle83 my older brother is gay and let me tell you that he is fabulous!!! way beautiful than your ignorant fat ass is, with all of this trash coming from you I'm sure your parents are real proud of the foolish bigot they raised ",1,0,0,0,0
 #gaypride #glaad #parade #nyc,"@maddie_ceiling_fann10 what are you, 10? Come back when you hit puberty little girl. ",1,0,0,0,0
 #gaypride #glaad #parade #nyc,@lavieestbelle83 you are truly a disgusting human being. Congratulations. ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@lavieestbelle83 You're ugly inside and out. That'll get you into hell a lot faster than someone showing love to who they want. ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@lavieestbelle83 wtf is wrong with you!? Like if they love some one leave them alone! Like stfu! You are just mad that you arent as nice and loving as gay people! They exept everyone! But i ges you dont!! ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,"Um planned pregnancy,_†¥Š and why is your profile pic all red and edit? Cuz you ugly @lavieestbelle83 ",1,0,0,0,0
 #gaypride #glaad #parade #nyc,@lavieestbelle83 stfu u are like all these damn religious people close minded I feel Bad for you It's what you grew up knowing It's a horrible cycle of Ignorance ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,Some bitches need to just be put in their place if you don't like it don't comment on it simple as that ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,If you think man with man woman with woman is a sin that you lil angels are all perfect best check yourselfs bringing up the bible and shit hands down to those to actually go to church and actually relivate to the bible laws which is what maybe wat 25% of those who actually go to church and read the bible as much as all you folks bring up hell to all the homosexuals what saying i beleive is not matter what were all going to hell for fact is remember is god don't like ugly weather your straight gay or bisexual practice what u preach before you speak ,1,0,1,1,1
 #gaypride #glaad #parade #nyc,GOD IS NOT REAL STFU!! If you believe in god then you MUST believe in unicorns. ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,All I got to say is FUCK YOU ALL THAT HATE ON GAYS!! its not your life so shut the FUCK up and go live your life's Wichita is probably sad and unhappyand lonely!! Leave them alone!! And to all you SO CALLED RELIGIOUS people you guys need to go back to your church and learn ALL THE SINS!! cuz what your doing by hating is a SIN!! NO ONE is PERFECT!! look how many kids get molested at church ...the only one that have the right to judge is GOD!! and if you know the Bible so much it says if you ask for forgiveness he will give it!! So they will be the ones to deal with God at the end not you!! ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@lovely_x0x0 you don't need to agree with their lifestyle but you can shut up and let it be or get the fuck of social media then ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,omg so so funny how you say here and criticize people won't f*** you I'm going swimming ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@vee4 Who was talking you...Don't tell me what I need to do I don't agree with the filthy lifestyle you guys live it's not natural for a man to want to have sex with another man with vagina running around and it's not natural for a woman to want a woman with penis running around you might as well suck and lick on yourself ,1,1,1,1,1
 #gaypride #glaad #parade #nyc,"@davidrobinson39 no one gives a shit? Oh no. Did I annoy you?? Oh no. Oh no. I was trying to defend people and thought you would definitely approve. Go fuck yourself. I'm an intelligent woman who will speak her mind any way I damn well please. So, I, in return don't give a shit about you either. Don't tag me. You have nothing to do with what I'm talking about. ",1,0,0,0,0
 #gaypride #glaad #parade #nyc,@abbyrebmann go run a treadmill you fat bitch ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@zach351 bro look at yourself seriously even if you were gay no one would want you! Your a fat disgusting dirty shit and I'm sure your mother wishes she had an abortion when she seen how ugly you are ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@danny_javi you're quite a prick ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@kittensoverboard I know ___Š That really sucks...Don't tell me to get over it... ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@the_anti_gay I get that a lot... Come such my cock now :) ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@the_anti_gay I get that a lot... Come such my cock now :) ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,@the_anti_gay wow your really into my lips Muahhhh baby but I'm a top ,1,0,0,0,0
 #gaypride #glaad #parade #nyc,____Straight people have been fucking up marriage for centuries. Maybe it's time we stepped aside. ,1,1,1,1,1
 #gaypride #glaad #parade #nyc,Really? Just because people are gay doesn't fucking mean their marriage will be better than a straight couples marriage. Gay people will cheat on their spouse. Get the fuck outta here for real ,1,1,1,1,1
 #glaad #lgbtpride #parade,A lot of sick people! ,1,1,0,1,1
 #glaad #lgbtpride #parade,@igotbieberfever143 stop being ignorant. You've got some fucking nerve to tell someone who they can or cannot love ,1,0,0,0,0
 #glaad #lgbtpride #parade,"@igotbieberfever143 you don't think we should have gays but you got bieber fever, lol your a joke! We're all fucking equal! Who gives a fuck.. ",1,0,0,0,0
 #glaad #lgbtpride #parade,@kylecrotwell you're fucking ignorant and @igotbieberfever143 you're a stupid cunt. ,1,0,0,0,0
 #glaad #lgbtpride #parade,Ugh. Wtf is wrong you people. Get over it. Who CARES who people love or fuck!!!!! ,1,0,1,0,1
 #glaad #lgbtpride #parade,"@music_xoxo3 if you knew who the bible was written by, you would understand that god didn't say that. It was an old sex addict guy who had 3 wives and had constant sex with them. We call those perverts these days. Would you trust a pervert? ",1,0,0,0,0
 #glaad #lgbtpride #parade,"To the stupid dumbass no brain people, I dont get, why yall is trying to change one anothers opinion, im transgender, and I dont motherfucking give a fuck what people has to say about me, I think this world would be a better place if everybody mind theyre own miserable lifes, and leave others alone, this is not a LIFESTYLE or a life you CHOOSE, this is how youre born, you cant change that, be who YOU want to be, dont let others hold you back from the beautiful you, you dont know for sure if there is a life after all this, but im sure were all in hell, so lets make the best of off it, and live... ",1,0,0,0,0
 #glaad #lgbtpride #parade,Some people can't just be them self and instead they hav to hide so honestly I feel lik u should get wht u hav done to other u are ugly not becuz of ur appearance but becuz of u hav been blinded by society people should be able to be them selfs think about it if people were lik oo I don't lik heterosexuals wht would u do doesn't make u feel good does it so always remember KARMA IS A FUCKING BITCH_†¥___Š_(tht was for you @_marcus_a_lopez_ and many others I love u sooooooooo much ) ,1,0,1,0,1
 #glaad #lgbtpride #parade,"@ayee_its_special_k may I remind you, 'hater's gonna hate' yet you're a hater yourself. Jump. Please. ",1,0,0,0,0
 #glaad #lgbtpride #parade,@ayee_its_special_k ...... Calm the fuck down bitch. Step down jesus. Lol ,1,0,0,0,0
 #glaad #lgbtpride #parade,@igotbieberfever143 YOU ARE AN IGNORANT FOOL ,1,0,0,0,0
 #glaad #lgbtpride #parade,"@igotbieberfever143 Then why don't you go create your own gay-hating country? Or how about you shut the fuck up and quit being a judgmental cunt. Nobody rang your buzzer, new girl. ",1,0,0,0,0
 #glaad #lgbtpride #parade,Why should gays have their own country @igotbieberfever143 You dumb chink bitch how does that make any sense go kill yourself you ugly bitch ,1,0,1,1,1
 #glaad #lgbtpride #parade,And look at this fat bitch over here @officialashxo please who are you too judge your a gluttonous fat pig! ,1,0,0,0,0
 #glaad #lgbtpride #parade,@igotbieberfever143 and you know fucking what?!! Gay people SHOULD have their own country cause they wouldn't have to put up with shit kickers LIKE YOU! How do you feel about racism? ,1,0,0,0,0
 #glaad #lgbtpride #parade,"_____I got 99 problems, and I wish a bitch was one, because then that means I interacted with a girl and can brag about it to my stuffed animals. ",1,0,0,0,0
 #glaad #lgbtpride #parade,@justinward97 you're fucking disgusting. You CHOOSE to be asshole and will end up alone in life. ,1,0,0,0,0
 #glaad #lgbtpride #parade,"@igotbieberfever143 lmfao shut the fuck up you 12 year old little bitch... I'd knock you the fuck out if I could. Being gay isn't a choice... If sexuality is such a choice, I would LOVE to hear when you sat down and made the decision to become straight. Think about that before you run your mouth little girl. ",1,0,1,1,1
 #glaad #lgbtpride #parade,"@justinward97 no one chooses to be gay you idiot! Just shut the fuck up, you're a teenage boy who clearly doesn't know what he talking about, go back to school __”¥ ",1,0,0,0,0
 #glaad #lgbtpride #parade,"@goldfingerklb I agree and @igotbieberfever143 your an ass, gay people are still people and everyone should learn to respect them because we are all equal ",1,0,0,0,0
 #glaad #lgbtpride #parade,Gay people disgust me and I hate them. They sacred me! That's all I'm gunna say! ____________ ,1,1,1,1,1
 #glaad #lgbtpride #parade,@justinward97 did you choose to be straight? Could you be attracted to the same sex if you tried?! No you fucking moron go fuck yourself ,1,1,0,1,1
 #glaad #lgbtpride #parade,Your thinking straight @igotbieberfever143 and yes you can choose you dipshit! You people are just so stupid I swear so pull your thumbs out of your asses and fuck off! If you don't like my comments the block me! That simple ,1,0,0,0,0
